YYYYMM,Description,Quantity,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,Erratic,Intermittent,Lumpy,Smooth,Quantity_bf1mm,0_cluster_bf1mm,1_cluster_bf1mm,2_cluster_bf1mm,3_cluster_bf1mm,4_cluster_bf1mm,predict_Quantity,importance_Quantity_bf1mm,importance_0_cluster_bf1mm,importance_1_cluster_bf1mm,importance_2_cluster_bf1mm,importance_3_cluster_bf1mm,importance_4_cluster_bf1mm
2011-11-01,MAKE YOUR OWN PLAYTIME CARD KIT,29,9,3,0,0,1,0,0,1,0,74,6,2,0,0,2,52.41333333333333,0.56,0.33,0.09,0.0,0.0,0.01
2011-12-01,MAN FLU METAL SIGN,1,1,0,0,0,0,0,0,1,0,89,9,2,1,0,3,99.08790476190478,0.39,0.5,0.06,0.0,0.0,0.05
2011-12-01,MARIE ANTOINETTE TRINKET BOX GOLD,24,0,0,1,0,0,0,0,1,0,6,5,0,0,0,0,139.52,0.44,0.4,0.11,0.0,0.0,0.04
2011-12-01,MARIE ANTOINETTE TRINKET BOX SILVER,4,2,1,0,0,0,0,0,1,0,4,2,0,0,0,0,2.72,0.38,0.27,0.16,0.0,0.0,0.2
2011-12-01,MEASURING TAPE BABUSHKA BLUE,11,0,2,0,0,0,0,0,1,0,27,4,4,0,0,1,51.01700000000001,0.34,0.35,0.22,0.03,0.0,0.06
2011-12-01,MEASURING TAPE BABUSHKA PINK,24,1,4,0,0,0,0,0,1,0,25,5,3,0,0,0,78.504,0.17,0.38,0.28,0.0,0.0,0.16
2011-11-01,MEASURING TAPE BABUSHKA RED,13,3,0,0,0,0,1,0,0,0,18,5,0,0,0,0,48.845,0.5,0.39,0.1,0.0,0.0,0.01
2011-11-01,MEDINA STAMPED METAL STOOL,1,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,2.2533333333333334,0.36,0.32,0.2,0.0,0.0,0.12
2011-12-01,MEDIUM CERAMIC TOP STORAGE JAR,202,10,3,1,0,2,0,0,1,0,636,22,12,0,0,4,288.74,0.28,0.18,0.34,0.0,0.0,0.19
2011-11-01,MEDIUM CHINESE STYLE SCISSOR,60,4,0,0,0,0,0,0,1,0,20,2,0,0,0,0,59.8,0.52,0.42,0.0,0.0,0.0,0.05
2011-12-01,MEDIUM MEDINA STAMPED METAL BOWL ,2,1,0,0,0,0,0,0,1,0,19,3,0,0,0,0,22.538833333333333,0.49,0.25,0.21,0.0,0.0,0.05
2011-11-01,MEDIUM PARLOUR PICTURE FRAME ,34,12,0,0,0,0,0,0,1,0,77,12,0,0,0,1,49.68,0.87,0.13,0.0,0.0,0.0,0.0
2011-11-01,MEDIUM PINK BUDDHA HEAD ,13,1,1,0,0,1,1,0,0,0,4,2,1,0,0,0,4.27,0.2,0.73,0.07,0.0,0.0,0.0
2011-10-01,MEDIUM WHITE/PINK ROSE ART FLOWER,24,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,37.68,0.73,0.27,0.0,0.0,0.0,0.0
2011-12-01,MEMO BOARD COTTAGE DESIGN,101,5,5,1,0,0,0,0,1,0,113,31,4,0,0,3,111.45583333333335,0.26,0.31,0.39,0.01,0.0,0.02
2011-12-01,MEMO BOARD RETROSPOT  DESIGN,21,7,3,0,0,0,0,0,1,0,219,40,16,1,0,5,212.86,0.13,0.36,0.36,0.07,0.0,0.09
2011-12-01,METAL 4 HOOK HANGER FRENCH CHATEAU,32,6,2,0,0,0,0,0,1,0,249,26,16,0,0,4,183.125,0.29,0.37,0.31,0.0,0.0,0.03
2011-12-01,METAL DECORATION NAUGHTY CHILDREN ,62,4,0,0,0,0,0,0,1,0,175,15,11,0,0,2,117.72,0.5,0.35,0.02,0.0,0.0,0.13
2011-12-01,METAL MERRY CHRISTMAS WREATH,8,1,0,0,0,0,0,0,1,0,139,15,2,0,0,0,73.78,0.21,0.66,0.05,0.0,0.0,0.07
2011-12-01,METAL SIGN CUPCAKE SINGLE HOOK,37,2,3,0,0,0,0,0,1,0,29,4,3,0,0,0,48.49609523809524,0.57,0.28,0.09,0.0,0.0,0.05
2011-12-01,METAL SIGN DROP YOUR PANTS,115,4,0,0,0,1,0,0,1,0,250,37,16,0,0,6,186.44,0.26,0.15,0.34,0.1,0.0,0.16
2011-12-01,METAL SIGN EMPIRE TEA,23,5,0,0,0,0,0,0,1,0,184,25,6,0,0,1,167.28,0.32,0.58,0.09,0.0,0.0,0.01
2011-12-01,METAL SIGN HER DINNER IS SERVED ,4,1,2,0,0,0,1,0,0,0,7,2,4,0,0,0,100.31,0.2,0.38,0.25,0.15,0.0,0.02
2011-11-01,METAL SIGN HIS DINNER IS SERVED,73,12,7,0,0,1,0,0,1,0,10,5,3,0,0,2,35.86666666666667,0.37,0.39,0.22,0.0,0.0,0.03
2011-12-01,METAL SIGN NEIGHBOURHOOD WITCH ,26,2,1,0,0,1,0,0,1,0,46,6,1,0,0,0,76.64816666666667,0.55,0.31,0.1,0.0,0.0,0.03
2011-12-01,METAL SIGN TAKE IT OR LEAVE IT ,124,12,1,0,0,0,0,0,1,0,208,25,6,2,0,1,198.13,0.51,0.19,0.12,0.0,0.0,0.17
2011-12-01,"METAL SIGN,CUPCAKE SINGLE HOOK",67,4,8,0,0,0,0,0,1,0,63,7,11,0,0,1,55.27482936507937,0.25,0.43,0.28,0.0,0.0,0.04
2011-10-01,METAL TUBE CHIME ON BAMBOO,5,1,0,0,0,0,1,0,0,0,6,1,0,0,0,0,51.46,0.67,0.23,0.08,0.0,0.0,0.02
2011-12-01,METALIC LEAVES BAG CHARMS,5,0,3,0,0,0,0,0,1,0,19,0,1,0,0,3,15.38,0.3,0.06,0.24,0.0,0.0,0.4
2011-11-01,MIDNIGHT BLUE GLASS/SILVER BRACELET,3,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,2.4078333333333335,0.48,0.1,0.42,0.0,0.0,0.0
2011-12-01,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,-3,0,1,0,0,1,1,0,0,0,4,0,3,0,0,0,4.7963571428571425,0.25,0.12,0.63,0.0,0.0,0.0
2011-12-01,MIDNIGHT BLUE VINTAGE EARRINGS,-5,0,3,0,0,1,0,0,1,0,6,1,2,0,0,0,7.0325,0.32,0.33,0.34,0.0,0.0,0.01
2011-12-01,MIDNIGHT GLAMOUR SCARF KNITTING KIT,12,1,0,0,0,0,1,0,0,0,61,11,7,0,0,2,32.99,0.44,0.3,0.14,0.0,0.0,0.12
2011-11-01,MILK BOTTLE WITH GLASS STOPPER ,1,0,1,0,0,0,1,0,0,0,3,1,0,0,0,0,2.687,0.61,0.35,0.05,0.0,0.0,0.0
2011-11-01,MILK MAIDS MUG ,40,8,3,0,0,0,0,0,1,0,121,11,3,0,0,0,36.86,0.66,0.2,0.14,0.0,0.0,0.0
2011-12-01,MILK PAN BLUE POLKADOT,3,2,3,0,0,0,0,0,1,0,14,7,2,0,0,0,13.91,0.45,0.17,0.27,0.0,0.0,0.11
2011-06-01,MILK PAN PINK POLKADOT,1,0,1,0,0,0,1,0,0,0,3,1,2,0,0,0,3.6753333333333336,0.4,0.21,0.39,0.0,0.0,0.0
2011-12-01,MILK PAN RED RETROSPOT,20,2,3,0,0,0,0,0,1,0,40,10,1,0,0,2,35.53,0.31,0.4,0.26,0.0,0.0,0.03
2011-12-01,MINI  ZINC GARDEN DECORATIONS ,12,1,0,0,0,0,0,0,1,0,5,0,1,0,0,0,305.55,0.64,0.27,0.06,0.0,0.0,0.03
2011-12-01,MINI CAKE STAND  HANGING STRAWBERY,7,2,1,0,0,0,0,0,1,0,43,10,2,0,0,0,56.401666666666664,0.17,0.42,0.17,0.0,0.0,0.24
2011-12-01,MINI CAKE STAND T-LIGHT HOLDER,-1,1,1,0,0,0,0,0,1,0,49,0,12,0,0,1,112.79666666666667,0.49,0.11,0.3,0.0,0.0,0.11
2011-12-01,MINI CAKE STAND WITH HANGING CAKES,44,3,1,0,0,1,0,0,1,0,-17,11,0,0,0,1,64.58666666666667,0.36,0.33,0.22,0.0,0.0,0.09
2011-12-01,MINI FUNKY DESIGN TAPES,7,0,2,0,0,0,1,0,0,0,241,5,1,0,0,0,82.10083333333334,0.57,0.23,0.2,0.0,0.0,0.0
2011-12-01,MINI JIGSAW BAKE A CAKE ,27,2,1,0,0,1,1,0,0,0,35,2,4,0,0,1,196.4,0.44,0.46,0.09,0.0,0.0,0.0
2011-12-01,MINI JIGSAW BUNNIES,4,0,3,0,0,0,1,0,0,0,101,6,2,0,0,1,163.42666666666668,0.3,0.4,0.14,0.02,0.0,0.13
2011-12-01,MINI JIGSAW CIRCUS PARADE ,50,1,2,0,0,0,0,0,1,0,150,7,5,0,0,1,335.89666666666665,0.32,0.11,0.33,0.01,0.0,0.24
2011-12-01,MINI JIGSAW DINOSAUR ,48,2,2,0,0,0,1,0,0,0,75,5,13,0,0,2,35.95916666666667,0.62,0.17,0.18,0.0,0.0,0.03
2011-12-01,MINI JIGSAW DOLLY GIRL,27,2,1,0,0,0,0,0,1,0,176,9,9,0,0,1,168.75,0.32,0.61,0.03,0.0,0.0,0.04
2011-12-01,MINI JIGSAW GO TO THE FAIR,2,1,1,0,0,0,0,0,1,0,46,4,4,0,0,1,59.05,0.42,0.41,0.12,0.0,0.0,0.05
2011-12-01,MINI JIGSAW LEAP FROG,1,0,1,0,0,0,0,0,1,0,64,3,3,0,0,0,24.09,0.36,0.26,0.28,0.0,0.0,0.1
2011-12-01,MINI JIGSAW PURDEY,2,0,2,0,0,0,1,0,0,0,99,8,7,0,0,1,110.87,0.43,0.36,0.14,0.01,0.0,0.06
2011-12-01,MINI JIGSAW SPACEBOY,148,6,1,0,0,0,0,0,1,0,245,14,10,0,0,2,316.5375,0.31,0.54,0.08,0.01,0.0,0.06
2011-12-01,MINI LADLE LOVE HEART PINK,5,0,3,0,0,0,0,0,1,0,64,3,18,0,0,4,43.485,0.31,0.1,0.37,0.0,0.0,0.22
2011-12-01,MINI LADLE LOVE HEART RED ,12,0,4,0,0,1,0,0,1,0,58,1,17,0,0,9,96.865,0.31,0.14,0.28,0.0,0.0,0.27
2011-11-01,MINI LIGHTS WOODLAND MUSHROOMS,783,76,22,0,0,3,0,0,1,0,567,34,3,2,0,0,87.69,0.58,0.14,0.25,0.0,0.0,0.03
2011-12-01,MINI PAINT SET VINTAGE ,1008,10,0,0,0,0,0,0,1,0,2251,35,13,0,0,2,2885.3459999999995,0.14,0.66,0.14,0.01,0.0,0.06
2011-12-01,MINI PAINTED GARDEN DECORATION ,36,2,0,0,0,0,1,0,0,0,85,7,0,0,0,0,211.17666666666668,0.5,0.15,0.3,0.0,0.0,0.05
2011-12-01,MINI PLAYING CARDS BUFFALO BILL ,42,3,0,0,0,0,0,0,1,0,1033,27,9,0,0,1,887.22,0.5,0.37,0.09,0.0,0.0,0.04
2011-12-01,MINI PLAYING CARDS DOLLY GIRL ,60,3,0,0,0,0,0,0,1,0,364,33,8,0,0,0,1137.57,0.23,0.15,0.57,0.01,0.0,0.04
2011-12-01,MINI PLAYING CARDS FUN FAIR ,24,2,0,0,0,0,0,0,1,0,108,12,5,0,0,0,402.97,0.29,0.2,0.41,0.06,0.0,0.04
2011-12-01,MINI PLAYING CARDS GYMKHANA,24,2,0,0,0,0,0,0,1,0,1155,25,12,0,0,0,826.6,0.24,0.58,0.13,0.0,0.0,0.05
2011-12-01,MINI PLAYING CARDS SPACEBOY ,82,5,0,0,0,0,0,0,1,0,351,44,9,0,0,0,710.36,0.27,0.13,0.2,0.05,0.0,0.35
2011-12-01,MINI WOODEN HAPPY BIRTHDAY GARLAND,28,5,1,0,0,1,0,0,1,0,634,6,10,0,0,4,107.155,0.21,0.46,0.15,0.0,0.0,0.19
2011-12-01,MINIATURE ANTIQUE ROSE HOOK IVORY,84,11,0,0,0,2,0,0,1,0,220,27,0,0,0,6,199.01,0.44,0.26,0.1,0.03,0.0,0.18
2011-12-01,MINT DINER WALL CLOCK,8,4,0,0,0,0,0,0,1,0,50,23,3,0,0,0,62.09,0.37,0.5,0.11,0.0,0.0,0.03
2011-12-01,MINT GREEN ROSE TOWEL,2,0,1,0,0,0,0,0,1,0,12,3,2,0,0,0,10.0,0.42,0.14,0.43,0.0,0.0,0.01
2011-12-01,MINT KITCHEN SCALES,13,4,1,0,0,0,0,0,1,0,80,29,7,0,0,4,99.58,0.46,0.39,0.07,0.02,0.0,0.06
2011-12-01,MIRROR CORNICE,3,2,0,0,0,0,0,0,1,0,6,6,0,0,0,1,10.07,0.33,0.42,0.05,0.0,0.0,0.2
2011-11-01,MIRROR LOVE BIRD T-LIGHT HOLDER,3,1,0,0,0,0,1,0,0,0,12,0,0,0,0,1,28.417999999999996,0.26,0.63,0.08,0.0,0.0,0.02
2011-12-01,MIRROR MOSAIC CANDLE PLATE,5,0,3,0,0,0,0,0,1,0,16,0,7,0,0,2,23.925,0.63,0.17,0.2,0.0,0.0,0.0
2011-12-01,MIRROR MOSAIC GOBLET CANDLE HOLDER,12,1,3,0,0,0,1,0,0,0,14,0,2,0,0,0,8.723333333333334,0.33,0.52,0.14,0.0,0.0,0.0
2011-12-01,MIRROR MOSAIC HURRICANE LAMP ,2,0,1,0,0,0,0,0,1,0,12,0,6,0,0,1,10.588333333333333,0.74,0.05,0.2,0.0,0.0,0.01
2011-12-01,MIRROR MOSAIC T-LIGHT HOLDER ,2,0,1,0,0,0,0,0,1,0,19,2,1,0,0,1,473.25666666666666,0.36,0.15,0.13,0.0,0.0,0.36
2011-12-01,MIRROR MOSAIC T-LIGHT HOLDER ROUND,35,4,1,0,0,1,0,0,1,0,6,1,0,0,0,0,268.91,0.52,0.1,0.34,0.0,0.0,0.03
2011-11-01,MIRROR MOSAIC VOTIVE HOLDER,160,5,6,0,0,0,0,0,1,0,363,6,2,0,0,0,192.17,0.45,0.1,0.38,0.0,0.0,0.06
2011-12-01,MIRRORED DISCO BALL ,5,4,0,0,0,0,1,0,0,0,110,27,2,0,0,0,92.94,0.25,0.23,0.47,0.0,0.0,0.05
2011-11-01,MIRRORED DOVE WALL DECORATION,13,2,1,0,0,1,0,0,1,0,29,3,0,0,0,0,19.03033333333333,0.3,0.16,0.37,0.0,0.0,0.17
2011-12-01,MIRRORED WALL ART GENTS,1,1,0,0,0,0,1,0,0,0,9,3,0,0,0,2,27.86333333333333,0.55,0.18,0.13,0.0,0.0,0.15
2011-12-01,MIRRORED WALL ART LADIES,1,1,0,0,0,0,0,0,1,0,9,4,0,0,0,0,13.832500000000003,0.37,0.51,0.06,0.0,0.0,0.05
2011-12-01,MIRRORED WALL ART PHOTO FRAMES,3,1,0,0,0,0,1,0,0,0,7,1,4,0,0,0,12.84,0.25,0.24,0.51,0.0,0.0,0.0
2011-12-01,MIRRORED WALL ART POPPIES,12,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,20.96,0.34,0.5,0.16,0.0,0.0,0.0
2011-11-01,MIRRORED WALL ART SKULLS,40,7,1,0,0,0,1,0,0,0,3,2,1,0,0,0,22.22,0.5,0.41,0.08,0.0,0.0,0.0
2011-11-01,MIRRORED WALL ART SNOWFLAKES,93,11,0,0,0,0,0,0,1,0,18,3,1,0,0,0,28.88,0.76,0.19,0.02,0.0,0.0,0.03
2011-12-01,MIRRORED WALL ART SPLODGES,12,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,8.495666666666667,0.51,0.43,0.07,0.0,0.0,0.0
2011-12-01,MIRRORED WALL ART STARS,12,1,0,0,0,0,1,0,0,0,47,7,2,0,0,0,27.87416666666667,0.51,0.34,0.14,0.0,0.0,0.0
2011-12-01,MIRRORED WALL ART TABLE LAMP,1,0,1,0,0,0,1,0,0,0,8,2,0,0,0,2,9.72,0.41,0.23,0.36,0.0,0.0,0.0
2011-12-01,MISTLETOE HEART WREATH CREAM,11,0,1,0,0,0,0,0,1,0,116,23,0,0,0,2,108.64,0.35,0.5,0.07,0.0,0.0,0.08
2011-12-01,MISTLETOE HEART WREATH GREEN,29,6,1,0,0,0,0,0,1,0,187,39,7,0,0,3,178.03,0.17,0.7,0.07,0.01,0.0,0.05
2011-12-01,MIXED NUTS LIGHT GREEN BOWL,23,2,2,0,0,0,1,0,0,0,116,1,1,0,0,1,25.724523809523806,0.39,0.2,0.24,0.0,0.0,0.17
2011-12-01,MOBILE VINTAGE HEARTS ,7,0,2,0,0,0,1,0,0,0,28,10,1,0,0,1,15.48,0.52,0.26,0.2,0.0,0.0,0.02
2011-11-01,MOCK LOBSTER FRIDGE MAGNET,17,1,4,0,0,0,0,0,1,0,27,2,2,0,0,0,18.46,0.41,0.31,0.28,0.0,0.0,0.0
2011-12-01,MODERN FLORAL STATIONERY SET,26,1,4,0,0,0,0,0,1,0,257,39,20,0,0,3,175.85,0.38,0.23,0.13,0.0,0.0,0.26
2011-12-01,MONEY BOX BISCUITS DESIGN,6,0,0,0,0,1,1,0,0,0,28,4,0,0,0,1,24.6825,0.08,0.23,0.12,0.0,0.0,0.58
2011-11-01,MONEY BOX CONFECTIONERY DESIGN,39,5,1,0,0,0,1,0,0,0,15,2,0,0,0,1,4.56,0.4,0.19,0.34,0.0,0.0,0.08
2011-11-01,MONEY BOX FIRST ADE DESIGN,13,1,0,0,0,1,1,0,0,0,2,0,0,0,0,2,9.9,0.74,0.15,0.0,0.0,0.0,0.11
2011-12-01,MONEY BOX HOUSEKEEPING DESIGN,1,1,0,0,0,0,0,0,1,0,6,2,2,0,0,1,10.98,0.55,0.26,0.07,0.0,0.0,0.11
2011-12-01,MONEY BOX KINGS CHOICE DESIGN,13,1,1,0,0,0,0,0,1,0,27,5,5,0,0,2,33.593333333333334,0.21,0.72,0.06,0.0,0.0,0.02
2011-11-01,MONEY BOX POCKET MONEY DESIGN,42,6,1,0,0,2,0,0,1,0,14,4,1,0,0,0,14.165,0.26,0.48,0.2,0.0,0.0,0.06
2011-12-01,MONSTERS STENCIL CRAFT,132,5,0,0,0,0,0,0,1,0,156,37,4,0,0,1,140.20833333333331,0.24,0.19,0.43,0.01,0.0,0.13
2011-12-01,MOODY BOY  DOOR HANGER ,2,1,0,0,0,0,1,0,0,0,127,18,3,0,0,2,189.66,0.28,0.49,0.12,0.0,0.0,0.1
2011-11-01,MOODY GIRL DOOR HANGER ,160,29,6,0,0,0,0,0,1,0,355,17,2,0,0,2,270.58,0.24,0.65,0.07,0.0,0.0,0.04
2011-12-01,MORE BUTTER METAL SIGN ,2,1,0,0,0,0,1,0,0,0,97,15,4,0,0,2,99.0475,0.53,0.14,0.2,0.0,0.0,0.13
2011-09-01,MOROCCAN BEATEN METAL MIRROR,1,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,2.818904761904762,0.51,0.07,0.22,0.0,0.0,0.2
2011-12-01,MOROCCAN TEA GLASS,816,5,1,0,0,0,0,0,1,0,24,2,0,0,0,0,46.55833333333334,0.48,0.14,0.29,0.0,0.0,0.1
2011-12-01,MOTHER'S KITCHEN SPOON REST ,18,3,2,0,0,1,0,0,1,0,11,3,3,0,0,2,29.82,0.33,0.15,0.36,0.0,0.0,0.16
2011-12-01,MOTORING TISSUE BOX,116,4,0,0,0,1,0,0,1,0,168,27,1,0,0,0,134.62333333333333,0.37,0.48,0.06,0.0,0.0,0.09
2011-12-01,MOUSE TOY WITH PINK T-SHIRT,6,3,2,0,0,0,0,0,1,0,66,16,7,0,0,2,40.151666666666664,0.36,0.12,0.38,0.0,0.0,0.14
2011-12-01,MOUSEY LONG LEGS SOFT TOY,3,0,2,0,0,0,1,0,0,0,3,1,1,0,0,0,6.031666666666667,0.4,0.12,0.48,0.0,0.0,0.0
2011-12-01,MR ROBOT SOFT TOY,8,1,0,0,0,0,0,0,1,0,4,2,1,0,0,0,6.14,0.39,0.26,0.3,0.0,0.0,0.05
2011-12-01,MRS ROBOT SOFT TOY,8,1,0,0,0,0,0,0,1,0,2,1,0,0,0,1,5.1625,0.66,0.28,0.0,0.0,0.0,0.06
2011-12-01,MULTI COLOUR SILVER T-LIGHT HOLDER,214,8,1,0,0,0,0,0,1,0,1457,46,4,0,0,6,723.22,0.33,0.51,0.13,0.0,0.0,0.03
2011-12-01,MULTI HEARTS  STICKERS,12,1,0,0,0,0,0,0,1,0,7,3,2,0,0,0,36.1225,0.49,0.36,0.15,0.0,0.0,0.0
2011-11-01,MULTICOLOUR  CONFETTI IN TUBE,60,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,4.99,0.45,0.27,0.27,0.0,0.0,0.01
2011-12-01,MULTICOLOUR 3D BALLS GARLAND,4,0,2,0,0,0,0,0,1,0,29,4,1,0,0,1,10.931666666666667,0.51,0.38,0.11,0.0,0.0,0.0
2011-12-01,MULTICOLOUR HONEYCOMB FAN,12,2,1,0,0,0,1,0,0,0,92,6,1,0,0,0,116.13,0.45,0.28,0.15,0.01,0.0,0.11
2011-12-01,MULTICOLOUR HONEYCOMB PAPER GARLAND,3,0,2,0,0,0,1,0,0,0,171,4,2,0,0,0,55.95933333333333,0.34,0.12,0.27,0.0,0.0,0.27
2011-12-01,MULTICOLOUR RABBIT EGG WARMER,1,0,1,0,0,0,0,0,1,0,23,2,2,0,0,0,15.300000000000002,0.66,0.12,0.2,0.0,0.0,0.03
2011-12-01,MULTICOLOUR SPRING FLOWER MUG,144,2,2,0,0,1,0,0,1,0,391,6,8,0,0,0,247.3425,0.5,0.1,0.32,0.0,0.0,0.07
2011-12-01,MUM'S KITCHEN CLOCK,3,1,1,0,0,0,0,0,1,0,14,3,2,0,0,0,9.69,0.45,0.23,0.09,0.0,0.0,0.23
2011-11-01,MURANO STYLE GLASS BRACELET BLACK,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,1.8829999999999998,0.53,0.27,0.2,0.0,0.0,0.0
2011-11-01,MURANO STYLE GLASS BRACELET GOLD,5,0,4,0,0,0,1,0,0,0,3,1,0,0,0,0,2.82,0.13,0.52,0.34,0.0,0.0,0.0
2011-12-01,MUSICAL ZINC HEART DECORATION ,21,1,2,0,0,2,0,0,1,0,844,32,21,0,0,2,638.76,0.26,0.16,0.47,0.0,0.0,0.1
2011-12-01,Manual,-1946,11,0,0,0,0,0,0,1,0,1684,42,5,2,0,4,865.2223333333334,0.48,0.15,0.11,0.18,0.0,0.08
2011-11-01,N0 SINGING METAL SIGN,828,13,3,3,0,1,0,0,1,0,53,1,2,0,0,0,42.54,0.24,0.38,0.19,0.18,0.0,0.0
2011-11-01,NAMASTE SWAGAT INCENSE,744,9,0,0,0,0,1,0,0,0,156,7,0,0,0,1,104.08,0.74,0.21,0.0,0.0,0.0,0.05
2011-12-01,NATURAL HANGING QUILTED HEARTS ,36,3,0,0,0,0,0,0,1,0,119,14,0,0,0,0,67.47,0.86,0.09,0.03,0.0,0.0,0.02
2011-12-01,NATURAL SLATE CHALKBOARD LARGE ,116,10,2,0,0,0,0,0,1,0,189,43,11,0,0,1,139.2705,0.36,0.31,0.24,0.0,0.0,0.09
2011-12-01,NATURAL SLATE HEART CHALKBOARD ,369,25,6,0,0,0,0,0,1,0,787,96,34,0,0,6,566.5,0.29,0.23,0.26,0.0,0.0,0.23
2011-12-01,NATURAL SLATE RECTANGLE CHALKBOARD,141,11,1,0,0,1,0,0,1,0,519,47,7,0,0,3,261.6766666666667,0.26,0.22,0.19,0.0,0.0,0.33
2011-12-01,NECKLACE+BRACELET SET BLUE BLOSSOM,1,0,1,0,0,0,1,0,0,0,5,1,0,0,0,0,2.666666666666667,0.56,0.07,0.37,0.0,0.0,0.0
2011-12-01,NECKLACE+BRACELET SET BLUE HIBISCUS,1,1,0,0,0,0,1,0,0,0,10,6,0,0,0,0,1.7275714285714288,0.53,0.28,0.19,0.0,0.0,0.0
2011-12-01,NECKLACE+BRACELET SET FRUIT SALAD ,1,1,0,0,0,0,1,0,0,0,4,4,0,0,0,0,1.3573333333333335,0.38,0.47,0.15,0.0,0.0,0.0
2011-08-01,NEW BAROQUE BLACK PHOTO ALBUM,2,1,0,0,0,0,1,0,0,0,14,3,1,0,0,0,7.382166666666666,0.01,0.17,0.5,0.0,0.0,0.31
2011-11-01,NEW BAROQUE JEWELLERY BOX ,14,2,2,0,0,2,0,0,1,0,11,2,0,0,0,3,2.3325,0.2,0.73,0.02,0.0,0.0,0.05
2011-12-01,NEW BAROQUE LARGE NECKLACE BLK/WHIT,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1.305261904761905,0.31,0.06,0.63,0.0,0.0,0.0
2011-12-01,NINJA RABBIT BLACK,4,0,2,0,0,0,0,0,1,0,19,3,7,0,0,2,28.7,0.42,0.1,0.39,0.0,0.0,0.09
2011-12-01,NINJA RABBIT PINK,6,0,1,0,0,0,1,0,0,0,11,3,1,0,0,0,12.655,0.49,0.21,0.28,0.0,0.0,0.02
2011-12-01,NO JUNK MAIL METAL SIGN,97,6,4,0,0,1,0,0,1,0,95,7,2,0,0,1,77.84116666666667,0.23,0.05,0.1,0.0,0.0,0.62
2011-12-01,NO SINGING METAL SIGN,136,6,1,0,0,0,0,0,1,0,289,20,1,2,0,1,303.29033333333336,0.17,0.35,0.4,0.02,0.0,0.06
2011-12-01,NOEL GARLAND PAINTED ZINC ,28,1,2,0,0,0,0,0,1,0,552,21,23,0,0,4,431.32,0.35,0.1,0.53,0.0,0.0,0.02
2011-12-01,NOEL WOODEN BLOCK LETTERS ,7,2,1,0,0,0,0,0,1,0,45,20,2,0,0,2,39.27,0.3,0.62,0.06,0.0,0.0,0.01
2011-12-01,NOVELTY BISCUITS CAKE STAND 3 TIER,10,3,0,0,0,0,0,0,1,0,27,11,2,0,0,3,31.570500000000003,0.27,0.47,0.17,0.01,0.0,0.08
2011-11-01,NUMBER TILE COTTAGE GARDEN 0 ,10,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,5.032166666666668,0.7,0.16,0.14,0.0,0.0,0.0
2011-12-01,NUMBER TILE COTTAGE GARDEN 1,1,0,1,0,0,0,1,0,0,0,11,3,1,0,0,0,7.671666666666666,0.46,0.11,0.42,0.0,0.0,0.01
2011-12-01,NUMBER TILE COTTAGE GARDEN 2,3,1,1,0,0,0,1,0,0,0,11,1,3,0,0,0,7.8375,0.4,0.12,0.45,0.0,0.0,0.03
2011-11-01,NUMBER TILE COTTAGE GARDEN 3 ,9,1,1,0,0,0,0,0,1,0,3,1,1,0,0,0,6.8425,0.75,0.06,0.2,0.0,0.0,0.0
2011-11-01,NUMBER TILE COTTAGE GARDEN 4,9,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,6.96,0.36,0.13,0.51,0.0,0.0,0.0
2011-11-01,NUMBER TILE COTTAGE GARDEN 5,9,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,3.2873333333333328,0.5,0.22,0.28,0.0,0.0,0.0
2011-11-01,NUMBER TILE COTTAGE GARDEN 6,9,1,1,0,0,0,0,0,1,0,12,1,3,0,0,1,2.5775,0.7,0.26,0.04,0.0,0.0,0.0
2011-11-01,NUMBER TILE COTTAGE GARDEN 7,8,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,6.827833333333335,0.39,0.5,0.1,0.0,0.0,0.01
2011-11-01,NUMBER TILE COTTAGE GARDEN 8,9,1,1,0,0,0,1,0,0,0,10,1,2,0,0,0,5.960619047619049,0.56,0.24,0.19,0.0,0.0,0.0
2011-11-01,NUMBER TILE COTTAGE GARDEN 9,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10.92,0.34,0.12,0.44,0.0,0.0,0.1
2011-11-01,NUMBER TILE COTTAGE GARDEN No,8,1,2,0,0,0,1,0,0,0,2,0,2,0,0,0,13.5,0.69,0.12,0.19,0.0,0.0,0.0
2011-11-01,NUMBER TILE VINTAGE FONT 0,28,1,0,1,0,0,0,0,1,0,4,1,2,0,0,0,2.934,0.52,0.06,0.34,0.0,0.0,0.08
