YYYYMM,Description,Quantity,0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,Erratic,Intermittent,Lumpy,Smooth,Quantity_bf1mm,0_cluster_bf1mm,1_cluster_bf1mm,2_cluster_bf1mm,3_cluster_bf1mm,4_cluster_bf1mm,predict_Quantity,importance_Quantity_bf1mm,importance_0_cluster_bf1mm,importance_1_cluster_bf1mm,importance_2_cluster_bf1mm,importance_3_cluster_bf1mm,importance_4_cluster_bf1mm
2011-12-01,MINI PLAYING CARDS FUN FAIR ,24,2,0,0,0,0,0,0,1,0,108,12,5,0,0,0,440.41,0.29,0.2,0.41,0.06,0.0,0.04
2011-12-01,MINI PLAYING CARDS GYMKHANA,24,2,0,0,0,0,0,0,1,0,1155,25,12,0,0,0,771.81,0.24,0.58,0.13,0.0,0.0,0.05
2011-12-01,MINI PLAYING CARDS SPACEBOY ,82,5,0,0,0,0,0,0,1,0,351,44,9,0,0,0,556.77,0.27,0.13,0.2,0.05,0.0,0.35
2011-12-01,MINI WOODEN HAPPY BIRTHDAY GARLAND,28,5,1,0,0,1,0,0,1,0,634,6,10,0,0,4,76.69666666666666,0.21,0.46,0.15,0.0,0.0,0.19
2011-12-01,MINIATURE ANTIQUE ROSE HOOK IVORY,84,11,0,0,0,2,0,0,1,0,220,27,0,0,0,6,207.6833333333333,0.44,0.26,0.1,0.03,0.0,0.18
2011-12-01,MINT DINER WALL CLOCK,8,4,0,0,0,0,0,0,1,0,50,23,3,0,0,0,49.85,0.37,0.5,0.11,0.0,0.0,0.03
2011-12-01,MINT GREEN ROSE TOWEL,2,0,1,0,0,0,0,0,1,0,12,3,2,0,0,0,17.79834523809524,0.42,0.14,0.43,0.0,0.0,0.01
2011-12-01,MINT KITCHEN SCALES,13,4,1,0,0,0,0,0,1,0,80,29,7,0,0,4,86.53333333333335,0.46,0.39,0.07,0.02,0.0,0.06
2011-12-01,MIRROR CORNICE,3,2,0,0,0,0,0,0,1,0,6,6,0,0,0,1,7.611904761904762,0.33,0.42,0.05,0.0,0.0,0.2
2011-11-01,MIRROR LOVE BIRD T-LIGHT HOLDER,3,1,0,0,0,0,1,0,0,0,12,0,0,0,0,1,6.058666666666668,0.26,0.63,0.08,0.0,0.0,0.02
2011-12-01,MIRROR MOSAIC CANDLE PLATE,5,0,3,0,0,0,0,0,1,0,16,0,7,0,0,2,35.37,0.63,0.17,0.2,0.0,0.0,0.0
2011-12-01,MIRROR MOSAIC GOBLET CANDLE HOLDER,12,1,3,0,0,0,1,0,0,0,14,0,2,0,0,0,94.67889285714287,0.33,0.52,0.14,0.0,0.0,0.0
2011-12-01,MIRROR MOSAIC HURRICANE LAMP ,2,0,1,0,0,0,0,0,1,0,12,0,6,0,0,1,6.803523809523808,0.74,0.05,0.2,0.0,0.0,0.01
2011-12-01,MIRROR MOSAIC T-LIGHT HOLDER ,2,0,1,0,0,0,0,0,1,0,19,2,1,0,0,1,45.64,0.36,0.15,0.13,0.0,0.0,0.36
2011-12-01,MIRROR MOSAIC T-LIGHT HOLDER ROUND,35,4,1,0,0,1,0,0,1,0,6,1,0,0,0,0,268.19000000000005,0.52,0.1,0.34,0.0,0.0,0.03
2011-11-01,MIRROR MOSAIC VOTIVE HOLDER,160,5,6,0,0,0,0,0,1,0,363,6,2,0,0,0,63.51,0.45,0.1,0.38,0.0,0.0,0.06
2011-12-01,MIRRORED DISCO BALL ,5,4,0,0,0,0,1,0,0,0,110,27,2,0,0,0,42.33,0.25,0.23,0.47,0.0,0.0,0.05
2011-11-01,MIRRORED DOVE WALL DECORATION,13,2,1,0,0,1,0,0,1,0,29,3,0,0,0,0,18.334,0.3,0.16,0.37,0.0,0.0,0.17
2011-12-01,MIRRORED WALL ART GENTS,1,1,0,0,0,0,1,0,0,0,9,3,0,0,0,2,27.413333333333334,0.55,0.18,0.13,0.0,0.0,0.15
2011-12-01,MIRRORED WALL ART LADIES,1,1,0,0,0,0,0,0,1,0,9,4,0,0,0,0,14.149499999999996,0.37,0.51,0.06,0.0,0.0,0.05
2011-12-01,MIRRORED WALL ART PHOTO FRAMES,3,1,0,0,0,0,1,0,0,0,7,1,4,0,0,0,5.75,0.25,0.24,0.51,0.0,0.0,0.0
2011-12-01,MIRRORED WALL ART POPPIES,12,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,9.022166666666667,0.34,0.5,0.16,0.0,0.0,0.0
2011-11-01,MIRRORED WALL ART SKULLS,40,7,1,0,0,0,1,0,0,0,3,2,1,0,0,0,16.14,0.5,0.41,0.08,0.0,0.0,0.0
2011-11-01,MIRRORED WALL ART SNOWFLAKES,93,11,0,0,0,0,0,0,1,0,18,3,1,0,0,0,28.42,0.76,0.19,0.02,0.0,0.0,0.03
2011-12-01,MIRRORED WALL ART SPLODGES,12,1,0,0,0,0,1,0,0,0,2,1,1,0,0,0,6.3486666666666665,0.51,0.43,0.07,0.0,0.0,0.0
2011-12-01,MIRRORED WALL ART STARS,12,1,0,0,0,0,1,0,0,0,47,7,2,0,0,0,36.4375,0.51,0.34,0.14,0.0,0.0,0.0
2011-12-01,MIRRORED WALL ART TABLE LAMP,1,0,1,0,0,0,1,0,0,0,8,2,0,0,0,2,3.5831428571428567,0.41,0.23,0.36,0.0,0.0,0.0
2011-12-01,MISTLETOE HEART WREATH CREAM,11,0,1,0,0,0,0,0,1,0,116,23,0,0,0,2,99.07,0.35,0.5,0.07,0.0,0.0,0.08
2011-12-01,MISTLETOE HEART WREATH GREEN,29,6,1,0,0,0,0,0,1,0,187,39,7,0,0,3,174.1,0.17,0.7,0.07,0.01,0.0,0.05
2011-12-01,MIXED NUTS LIGHT GREEN BOWL,23,2,2,0,0,0,1,0,0,0,116,1,1,0,0,1,24.512500000000003,0.39,0.2,0.24,0.0,0.0,0.17
2011-12-01,MOBILE VINTAGE HEARTS ,7,0,2,0,0,0,1,0,0,0,28,10,1,0,0,1,21.92,0.52,0.26,0.2,0.0,0.0,0.02
2011-11-01,MOCK LOBSTER FRIDGE MAGNET,17,1,4,0,0,0,0,0,1,0,27,2,2,0,0,0,18.551666666666666,0.41,0.31,0.28,0.0,0.0,0.0
2011-12-01,MODERN FLORAL STATIONERY SET,26,1,4,0,0,0,0,0,1,0,257,39,20,0,0,3,150.735,0.38,0.23,0.13,0.0,0.0,0.26
2011-12-01,MONEY BOX BISCUITS DESIGN,6,0,0,0,0,1,1,0,0,0,28,4,0,0,0,1,20.49,0.08,0.23,0.12,0.0,0.0,0.58
2011-11-01,MONEY BOX CONFECTIONERY DESIGN,39,5,1,0,0,0,1,0,0,0,15,2,0,0,0,1,4.387333333333333,0.4,0.19,0.34,0.0,0.0,0.08
2011-11-01,MONEY BOX FIRST ADE DESIGN,13,1,0,0,0,1,1,0,0,0,2,0,0,0,0,2,10.92,0.74,0.15,0.0,0.0,0.0,0.11
2011-12-01,MONEY BOX HOUSEKEEPING DESIGN,1,1,0,0,0,0,0,0,1,0,6,2,2,0,0,1,12.74,0.55,0.26,0.07,0.0,0.0,0.11
2011-12-01,MONEY BOX KINGS CHOICE DESIGN,13,1,1,0,0,0,0,0,1,0,27,5,5,0,0,2,34.59383333333334,0.21,0.72,0.06,0.0,0.0,0.02
2011-11-01,MONEY BOX POCKET MONEY DESIGN,42,6,1,0,0,2,0,0,1,0,14,4,1,0,0,0,10.426714285714286,0.26,0.48,0.2,0.0,0.0,0.06
2011-12-01,MONSTERS STENCIL CRAFT,132,5,0,0,0,0,0,0,1,0,156,37,4,0,0,1,159.465,0.24,0.19,0.43,0.01,0.0,0.13
2011-12-01,MOODY BOY  DOOR HANGER ,2,1,0,0,0,0,1,0,0,0,127,18,3,0,0,2,249.83,0.28,0.49,0.12,0.0,0.0,0.1
2011-11-01,MOODY GIRL DOOR HANGER ,160,29,6,0,0,0,0,0,1,0,355,17,2,0,0,2,207.22,0.24,0.65,0.07,0.0,0.0,0.04
2011-12-01,MORE BUTTER METAL SIGN ,2,1,0,0,0,0,1,0,0,0,97,15,4,0,0,2,104.0625,0.53,0.14,0.2,0.0,0.0,0.13
2011-09-01,MOROCCAN BEATEN METAL MIRROR,1,1,0,0,0,0,0,0,1,0,3,1,0,0,0,0,3.3405714285714283,0.51,0.07,0.22,0.0,0.0,0.2
2011-12-01,MOROCCAN TEA GLASS,816,5,1,0,0,0,0,0,1,0,24,2,0,0,0,0,19.15,0.48,0.14,0.29,0.0,0.0,0.1
2011-12-01,MOTHER'S KITCHEN SPOON REST ,18,3,2,0,0,1,0,0,1,0,11,3,3,0,0,2,15.836666666666666,0.33,0.15,0.36,0.0,0.0,0.16
2011-12-01,MOTORING TISSUE BOX,116,4,0,0,0,1,0,0,1,0,168,27,1,0,0,0,123.47166666666666,0.37,0.48,0.06,0.0,0.0,0.09
2011-12-01,MOUSE TOY WITH PINK T-SHIRT,6,3,2,0,0,0,0,0,1,0,66,16,7,0,0,2,53.19916666666667,0.36,0.12,0.38,0.0,0.0,0.14
2011-12-01,MOUSEY LONG LEGS SOFT TOY,3,0,2,0,0,0,1,0,0,0,3,1,1,0,0,0,8.533690476190475,0.4,0.12,0.48,0.0,0.0,0.0
2011-12-01,MR ROBOT SOFT TOY,8,1,0,0,0,0,0,0,1,0,4,2,1,0,0,0,6.409333333333333,0.39,0.26,0.3,0.0,0.0,0.05
2011-12-01,MRS ROBOT SOFT TOY,8,1,0,0,0,0,0,0,1,0,2,1,0,0,0,1,4.151666666666667,0.66,0.28,0.0,0.0,0.0,0.06
2011-12-01,MULTI COLOUR SILVER T-LIGHT HOLDER,214,8,1,0,0,0,0,0,1,0,1457,46,4,0,0,6,749.2336666666666,0.33,0.51,0.13,0.0,0.0,0.03
2011-12-01,MULTI HEARTS  STICKERS,12,1,0,0,0,0,0,0,1,0,7,3,2,0,0,0,12.315809523809525,0.49,0.36,0.15,0.0,0.0,0.0
2011-11-01,MULTICOLOUR  CONFETTI IN TUBE,60,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,5.04,0.45,0.27,0.27,0.0,0.0,0.01
2011-12-01,MULTICOLOUR 3D BALLS GARLAND,4,0,2,0,0,0,0,0,1,0,29,4,1,0,0,1,8.69,0.51,0.38,0.11,0.0,0.0,0.0
2011-12-01,MULTICOLOUR HONEYCOMB FAN,12,2,1,0,0,0,1,0,0,0,92,6,1,0,0,0,118.865,0.45,0.28,0.15,0.01,0.0,0.11
2011-12-01,MULTICOLOUR HONEYCOMB PAPER GARLAND,3,0,2,0,0,0,1,0,0,0,171,4,2,0,0,0,47.84,0.34,0.12,0.27,0.0,0.0,0.27
2011-12-01,MULTICOLOUR RABBIT EGG WARMER,1,0,1,0,0,0,0,0,1,0,23,2,2,0,0,0,11.474333333333332,0.66,0.12,0.2,0.0,0.0,0.03
2011-12-01,MULTICOLOUR SPRING FLOWER MUG,144,2,2,0,0,1,0,0,1,0,391,6,8,0,0,0,403.2,0.5,0.1,0.32,0.0,0.0,0.07
2011-12-01,MUM'S KITCHEN CLOCK,3,1,1,0,0,0,0,0,1,0,14,3,2,0,0,0,9.41,0.45,0.23,0.09,0.0,0.0,0.23
2011-11-01,MURANO STYLE GLASS BRACELET BLACK,1,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,1.9911666666666665,0.53,0.27,0.2,0.0,0.0,0.0
2011-11-01,MURANO STYLE GLASS BRACELET GOLD,5,0,4,0,0,0,1,0,0,0,3,1,0,0,0,0,2.496000000000001,0.13,0.52,0.34,0.0,0.0,0.0
2011-12-01,MUSICAL ZINC HEART DECORATION ,21,1,2,0,0,2,0,0,1,0,844,32,21,0,0,2,709.78,0.26,0.16,0.47,0.0,0.0,0.1
2011-12-01,Manual,-1946,11,0,0,0,0,0,0,1,0,1684,42,5,2,0,4,1026.075,0.48,0.15,0.11,0.18,0.0,0.08
2011-11-01,N0 SINGING METAL SIGN,828,13,3,3,0,1,0,0,1,0,53,1,2,0,0,0,45.05,0.24,0.38,0.19,0.18,0.0,0.0
2011-11-01,NAMASTE SWAGAT INCENSE,744,9,0,0,0,0,1,0,0,0,156,7,0,0,0,1,97.295,0.74,0.21,0.0,0.0,0.0,0.05
2011-12-01,NATURAL HANGING QUILTED HEARTS ,36,3,0,0,0,0,0,0,1,0,119,14,0,0,0,0,82.44,0.86,0.09,0.03,0.0,0.0,0.02
2011-12-01,NATURAL SLATE CHALKBOARD LARGE ,116,10,2,0,0,0,0,0,1,0,189,43,11,0,0,1,140.67714285714285,0.36,0.31,0.24,0.0,0.0,0.09
2011-12-01,NATURAL SLATE HEART CHALKBOARD ,369,25,6,0,0,0,0,0,1,0,787,96,34,0,0,6,618.3303333333333,0.29,0.23,0.26,0.0,0.0,0.23
2011-12-01,NATURAL SLATE RECTANGLE CHALKBOARD,141,11,1,0,0,1,0,0,1,0,519,47,7,0,0,3,216.61,0.26,0.22,0.19,0.0,0.0,0.33
2011-12-01,NECKLACE+BRACELET SET BLUE BLOSSOM,1,0,1,0,0,0,1,0,0,0,5,1,0,0,0,0,1.8978333333333337,0.56,0.07,0.37,0.0,0.0,0.0
2011-12-01,NECKLACE+BRACELET SET BLUE HIBISCUS,1,1,0,0,0,0,1,0,0,0,10,6,0,0,0,0,1.7861666666666665,0.53,0.28,0.19,0.0,0.0,0.0
2011-12-01,NECKLACE+BRACELET SET FRUIT SALAD ,1,1,0,0,0,0,1,0,0,0,4,4,0,0,0,0,1.5397142857142856,0.38,0.47,0.15,0.0,0.0,0.0
2011-08-01,NEW BAROQUE BLACK PHOTO ALBUM,2,1,0,0,0,0,1,0,0,0,14,3,1,0,0,0,2.1471428571428577,0.01,0.17,0.5,0.0,0.0,0.31
2011-11-01,NEW BAROQUE JEWELLERY BOX ,14,2,2,0,0,2,0,0,1,0,11,2,0,0,0,3,7.6416666666666675,0.2,0.73,0.02,0.0,0.0,0.05
2011-12-01,NEW BAROQUE LARGE NECKLACE BLK/WHIT,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1.3181190476190476,0.31,0.06,0.63,0.0,0.0,0.0
2011-12-01,NINJA RABBIT BLACK,4,0,2,0,0,0,0,0,1,0,19,3,7,0,0,2,28.676666666666666,0.42,0.1,0.39,0.0,0.0,0.09
2011-12-01,NINJA RABBIT PINK,6,0,1,0,0,0,1,0,0,0,11,3,1,0,0,0,11.006333333333332,0.49,0.21,0.28,0.0,0.0,0.02
2011-12-01,NO JUNK MAIL METAL SIGN,97,6,4,0,0,1,0,0,1,0,95,7,2,0,0,1,113.70450000000001,0.23,0.05,0.1,0.0,0.0,0.62
2011-12-01,NO SINGING METAL SIGN,136,6,1,0,0,0,0,0,1,0,289,20,1,2,0,1,438.28799999999995,0.17,0.35,0.4,0.02,0.0,0.06
2011-12-01,NOEL GARLAND PAINTED ZINC ,28,1,2,0,0,0,0,0,1,0,552,21,23,0,0,4,269.16,0.35,0.1,0.53,0.0,0.0,0.02
2011-12-01,NOEL WOODEN BLOCK LETTERS ,7,2,1,0,0,0,0,0,1,0,45,20,2,0,0,2,38.35,0.3,0.62,0.06,0.0,0.0,0.01
2011-12-01,NOVELTY BISCUITS CAKE STAND 3 TIER,10,3,0,0,0,0,0,0,1,0,27,11,2,0,0,3,25.375833333333336,0.27,0.47,0.17,0.01,0.0,0.08
2011-11-01,NUMBER TILE COTTAGE GARDEN 0 ,10,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,5.017333333333335,0.7,0.16,0.14,0.0,0.0,0.0
2011-12-01,NUMBER TILE COTTAGE GARDEN 1,1,0,1,0,0,0,1,0,0,0,11,3,1,0,0,0,7.678333333333334,0.46,0.11,0.42,0.0,0.0,0.01
2011-12-01,NUMBER TILE COTTAGE GARDEN 2,3,1,1,0,0,0,1,0,0,0,11,1,3,0,0,0,5.66,0.4,0.12,0.45,0.0,0.0,0.03
2011-11-01,NUMBER TILE COTTAGE GARDEN 3 ,9,1,1,0,0,0,0,0,1,0,3,1,1,0,0,0,7.721666666666667,0.75,0.06,0.2,0.0,0.0,0.0
2011-11-01,NUMBER TILE COTTAGE GARDEN 4,9,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,8.427333333333333,0.36,0.13,0.51,0.0,0.0,0.0
2011-11-01,NUMBER TILE COTTAGE GARDEN 5,9,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,4.032761904761905,0.5,0.22,0.28,0.0,0.0,0.0
2011-11-01,NUMBER TILE COTTAGE GARDEN 6,9,1,1,0,0,0,0,0,1,0,12,1,3,0,0,1,1.24,0.7,0.26,0.04,0.0,0.0,0.0
2011-11-01,NUMBER TILE COTTAGE GARDEN 7,8,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,4.949587301587299,0.39,0.5,0.1,0.0,0.0,0.01
2011-11-01,NUMBER TILE COTTAGE GARDEN 8,9,1,1,0,0,0,1,0,0,0,10,1,2,0,0,0,5.554285714285714,0.56,0.24,0.19,0.0,0.0,0.0
2011-11-01,NUMBER TILE COTTAGE GARDEN 9,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,8.08,0.34,0.12,0.44,0.0,0.0,0.1
2011-11-01,NUMBER TILE COTTAGE GARDEN No,8,1,2,0,0,0,1,0,0,0,2,0,2,0,0,0,13.046,0.69,0.12,0.19,0.0,0.0,0.0
2011-11-01,NUMBER TILE VINTAGE FONT 0,28,1,0,1,0,0,0,0,1,0,4,1,2,0,0,0,2.8990000000000005,0.52,0.06,0.34,0.0,0.0,0.08
2011-12-01,NUMBER TILE VINTAGE FONT 1,3,1,2,0,0,0,0,0,1,0,31,2,1,1,0,0,2.7683333333333335,0.88,0.04,0.07,0.0,0.0,0.01
2011-12-01,NUMBER TILE VINTAGE FONT 2,1,0,1,0,0,0,0,0,1,0,30,2,0,1,0,0,4.083,0.69,0.03,0.27,0.0,0.0,0.0
2011-12-01,NUMBER TILE VINTAGE FONT 3,2,2,0,0,0,0,1,0,0,0,30,2,0,1,0,0,3.97,0.78,0.15,0.06,0.0,0.0,0.01
2011-11-01,NUMBER TILE VINTAGE FONT 4,30,1,2,1,0,0,1,0,0,0,4,2,1,0,0,0,3.0776666666666666,0.74,0.14,0.11,0.0,0.0,0.01
2011-11-01,NUMBER TILE VINTAGE FONT 5,35,2,3,1,0,0,1,0,0,0,1,1,0,0,0,0,4.51379761904762,0.24,0.19,0.45,0.0,0.0,0.13
2011-11-01,NUMBER TILE VINTAGE FONT 6 ,30,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,11.843190476190475,0.42,0.37,0.2,0.0,0.0,0.01
2011-12-01,NUMBER TILE VINTAGE FONT 7,3,1,1,0,0,0,0,0,1,0,28,1,0,1,0,0,2.32,0.43,0.14,0.31,0.0,0.0,0.12
2011-12-01,NUMBER TILE VINTAGE FONT 8,3,1,1,0,0,0,0,0,1,0,28,1,0,1,0,0,7.5278333333333345,0.61,0.04,0.32,0.0,0.0,0.03
2011-11-01,NUMBER TILE VINTAGE FONT 9 ,30,2,1,1,0,0,0,0,1,0,1,0,1,0,0,0,3.205333333333334,0.23,0.1,0.64,0.0,0.0,0.03
2011-11-01,NUMBER TILE VINTAGE FONT No ,43,3,3,1,0,0,1,0,0,0,9,1,3,0,0,0,7.563785714285715,0.34,0.1,0.41,0.0,0.0,0.16
2011-11-01,NURSE'S BAG SOFT TOY,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,9.528714285714285,0.41,0.21,0.3,0.0,0.0,0.09
2011-12-01,"NURSERY A,B,C PAINTED LETTERS",10,3,0,0,0,1,1,0,0,0,14,6,1,0,0,0,12.463,0.37,0.18,0.2,0.0,0.0,0.24
2011-11-01,Next Day Carriage,24,24,0,0,0,0,0,0,1,0,5,5,0,0,0,0,5.224499999999999,0.46,0.54,0.0,0.0,0.0,0.0
2011-12-01,OCEAN SCENT CANDLE IN JEWELLED BOX,6,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,8.18252380952381,0.43,0.22,0.02,0.0,0.0,0.32
2011-12-01,OFFICE MUG WARMER BLACK+SILVER ,6,3,0,0,0,0,0,0,1,0,99,13,4,0,0,4,28.644999999999996,0.24,0.53,0.05,0.0,0.0,0.18
2011-12-01,OFFICE MUG WARMER CHOC+BLUE,6,3,0,0,0,0,0,0,1,0,48,10,2,0,0,3,31.93097619047619,0.49,0.38,0.12,0.0,0.0,0.02
2011-11-01,OFFICE MUG WARMER PINK,37,9,3,0,0,0,1,0,0,0,272,4,0,0,0,2,54.73833333333333,0.38,0.2,0.25,0.0,0.0,0.17
2011-12-01,OFFICE MUG WARMER POLKADOT,5,2,1,0,0,0,0,0,1,0,148,14,10,0,0,2,42.908,0.21,0.17,0.1,0.0,0.0,0.52
2011-12-01,OLD ROSE COMBO BEAD NECKLACE,4,0,4,0,0,0,1,0,0,0,5,0,5,0,0,0,4.444333333333334,0.67,0.0,0.33,0.0,0.0,0.0
2011-12-01,OPEN CLOSED METAL SIGN,20,5,0,0,0,1,0,0,1,0,127,29,6,0,0,3,251.58,0.09,0.23,0.59,0.0,0.0,0.09
2011-11-01,OPIUM SCENTED VOTIVE CANDLE,48,2,0,0,0,0,1,0,0,0,168,5,0,0,0,0,120.04799999999999,0.2,0.72,0.0,0.0,0.0,0.08
2011-12-01,ORANGE SCENTED SET/9 T-LIGHTS,49,2,1,0,0,0,0,0,1,0,37,5,1,0,0,0,41.09,0.44,0.4,0.14,0.0,0.0,0.02
2011-12-01,ORANGE TV TRAY TABLE ,1,0,1,0,0,0,0,0,1,0,18,1,2,0,0,0,32.5,0.33,0.14,0.46,0.0,0.0,0.07
2011-12-01,ORANGE VOTIVE CANDLE,24,1,0,0,0,0,0,0,1,0,24,1,0,0,0,0,35.655809523809516,0.6,0.24,0.0,0.0,0.0,0.15
2011-12-01,ORGANISER WOOD ANTIQUE WHITE ,1,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,1.2215,0.37,0.59,0.0,0.0,0.0,0.03
2011-12-01,ORIGAMI JASMINE INCENSE/CANDLE SET,3,0,3,0,0,0,0,0,1,0,38,4,3,0,0,0,46.36833333333333,0.38,0.45,0.13,0.0,0.0,0.04
2011-12-01,ORIGAMI LAVENDER INCENSE/CANDL SET ,2,0,2,0,0,0,1,0,0,0,67,6,4,0,0,0,49.0575,0.67,0.24,0.09,0.0,0.0,0.0
2011-12-01,ORIGAMI ROSE INCENSE IN TUBE,12,1,0,0,0,0,1,0,0,0,2,0,1,0,0,0,131.37833333333333,0.6,0.32,0.08,0.0,0.0,0.01
2011-12-01,ORIGAMI ROSE INCENSE/CANDLE SET ,4,0,3,0,0,0,1,0,0,0,168,13,10,0,0,1,61.62,0.33,0.45,0.21,0.0,0.0,0.0
2011-11-01,ORIGAMI SANDLEWOOD INCENSE/CAND SET,109,9,11,0,0,0,1,0,0,0,40,6,1,0,0,0,44.93,0.57,0.17,0.24,0.0,0.0,0.02
2011-10-01,ORIGAMI VANILLA INCENSE CONES,12,1,0,0,0,0,1,0,0,0,4,1,0,0,0,0,12.698333333333332,0.81,0.15,0.04,0.0,0.0,0.0
2011-12-01,ORIGAMI VANILLA INCENSE/CANDLE SET ,2,0,1,0,0,0,1,0,0,0,33,2,1,0,0,0,19.911666666666665,0.35,0.13,0.51,0.0,0.0,0.01
2011-11-01,OVAL  MINI PORTRAIT FRAME,94,14,0,0,0,0,0,0,1,0,119,16,1,0,0,1,20.7,0.45,0.34,0.0,0.0,0.0,0.21
2011-12-01,OVEN MITT APPLES DESIGN,26,3,1,0,0,0,0,0,1,0,117,23,9,0,0,4,59.57295238095239,0.2,0.4,0.14,0.0,0.0,0.26
2011-12-01,OVERNIGHT BAG VINTAGE ROSE PAISLEY,10,2,2,0,0,0,0,0,1,0,67,14,14,0,0,1,34.67,0.38,0.19,0.36,0.0,0.0,0.07
2011-12-01,OWL DOORSTOP,3,1,2,0,0,0,0,0,1,0,169,17,20,0,0,1,80.245,0.49,0.23,0.27,0.0,0.0,0.0
2011-11-01,OYSTER TRINKET BOX,5,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,7.349023809523811,0.42,0.51,0.07,0.0,0.0,0.0
2011-12-01,PACK 20 ENGLISH ROSE PAPER NAPKINS,8,0,2,0,0,0,0,0,1,0,13,1,1,0,0,0,9.288833333333333,0.42,0.18,0.29,0.0,0.0,0.1
2011-11-01,PACK 3 BOXES BIRD PANETTONE ,139,6,10,0,0,3,0,0,1,0,4,0,1,0,0,0,6.940833333333334,0.61,0.06,0.25,0.0,0.0,0.08
2011-12-01,PACK 3 BOXES BIRD PANNETONE ,241,3,2,0,0,1,0,0,1,0,76,7,2,0,0,0,417.68,0.3,0.15,0.51,0.0,0.0,0.03
2011-12-01,PACK 3 BOXES CHRISTMAS PANNETONE,79,5,1,0,0,0,0,0,1,0,44,4,1,0,0,0,30.7945,0.56,0.1,0.15,0.1,0.0,0.09
2011-11-01,PACK 3 FIRE ENGINE/CAR PATCHES,3,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,8.170499999999999,0.36,0.22,0.43,0.0,0.0,0.0
2011-12-01,PACK 3 IRON ON DOG PATCHES,4,0,1,0,0,0,0,0,1,0,12,1,3,0,0,0,11.597000000000001,0.44,0.1,0.44,0.0,0.0,0.02
2011-12-01,PACK 6 HEART/ICE-CREAM PATCHES,21,0,4,0,0,0,0,0,1,0,18,2,5,0,0,0,26.155,0.43,0.32,0.21,0.0,0.0,0.04
2011-12-01,PACK OF 12 50'S CHRISTMAS TISSUES,120,4,0,0,0,0,0,0,1,0,1013,50,15,0,0,2,597.95,0.12,0.36,0.4,0.0,0.0,0.12
2011-12-01,PACK OF 12 BLUE PAISLEY TISSUES ,26,1,2,0,0,0,0,0,1,0,178,14,3,0,0,6,131.20075,0.44,0.31,0.14,0.0,0.0,0.12
2011-11-01,PACK OF 12 CHRISTMAS FUN CARDS,19,0,7,0,0,0,0,0,1,0,28,6,6,0,0,0,19.46,0.31,0.26,0.44,0.0,0.0,0.0
2011-12-01,PACK OF 12 CIRCUS PARADE TISSUES ,52,2,0,0,0,0,0,0,1,0,89,7,5,0,0,3,284.5983333333333,0.14,0.5,0.33,0.0,0.0,0.04
2011-12-01,PACK OF 12 COLOURED PENCILS,72,5,0,0,0,0,0,0,1,0,583,23,4,0,0,4,672.3,0.25,0.59,0.09,0.01,0.0,0.06
2011-11-01,PACK OF 12 DOLLY GIRL TISSUES,236,22,20,0,0,0,0,0,1,0,295,18,7,0,0,0,285.31,0.47,0.21,0.28,0.0,0.0,0.05
2011-12-01,PACK OF 12 HEARTS DESIGN TISSUES ,141,9,1,0,0,1,0,0,1,0,454,35,6,0,0,4,714.3509166666668,0.39,0.31,0.16,0.0,0.0,0.14
2011-12-01,PACK OF 12 LONDON TISSUES ,241,11,3,0,0,0,0,0,1,0,2248,48,18,0,0,1,1458.5163095238095,0.3,0.54,0.14,0.0,0.0,0.02
2011-12-01,PACK OF 12 PAISLEY PARK TISSUES ,60,3,0,0,0,0,0,0,1,0,290,20,13,0,0,1,318.44,0.42,0.33,0.21,0.01,0.0,0.02
2011-12-01,PACK OF 12 PINK PAISLEY TISSUES ,37,2,1,0,0,0,0,0,1,0,202,16,9,0,0,3,442.575,0.46,0.29,0.09,0.0,0.0,0.16
2011-12-01,PACK OF 12 PINK POLKADOT TISSUES,32,4,2,0,0,0,0,0,1,0,217,16,8,0,0,2,188.975,0.38,0.17,0.38,0.01,0.0,0.07
2011-12-01,PACK OF 12 RED APPLE TISSUES,25,1,1,0,0,0,0,0,1,0,118,13,8,0,0,0,88.845,0.36,0.4,0.24,0.0,0.0,0.0
2011-12-01,PACK OF 12 RED RETROSPOT TISSUES ,132,6,0,0,0,1,0,0,1,0,423,25,7,0,0,5,1158.2825,0.48,0.32,0.11,0.0,0.0,0.09
